month,term,value,category,index,x,y,vy,vx,monthNum
2020-04-01,Homelessness,5.85,social problem,2219,826.8067206419308,150.27171778985084,-0.041331837457901595,-0.16871831046767985,1585699200000
2020-05-01,Homelessness,4.94,social problem,2220,842.5143999428797,150.27022933301197,-0.02087951915711002,-0.2050899370027777,1588291200000
2020-06-01,Homelessness,5.6,social problem,2221,847.4714508917347,185.14333253301592,0.1776412355357546,0.00464180872969022,1590969600000
2020-07-01,Homelessness,5.04,social problem,2222,866.8972942616679,145.3850542951816,0.05698476674075084,0.18560201454728942,1593561600000
2020-08-01,Homelessness,3.44,social problem,2223,887.5780299716967,179.20135427198588,-0.04903007562132388,0.07067052163193249,1596240000000
2020-09-01,Homelessness,4.25,social problem,2224,898.0672041238047,128.47193225133316,-0.1316238683039744,0.009248139100730588,1598918400000
2020-10-01,Homelessness,5.09,social problem,2225,903.4668843481049,122.37173206391451,-0.029476229799436603,0.034174312569496504,1601510400000
2020-11-01,Homelessness,5.22,social problem,2226,918.1885423151917,165.83302563605932,0.1099995824714148,0.5494266226620913,1604188800000
2020-12-01,Homelessness,6.95,social problem,2227,930.9063004811976,126.90291588605989,-0.13888537827153394,-0.0702424978914522,1606780800000
2021-01-01,Homelessness,2.57,social problem,2228,952.3575686643319,171.4368687747212,0.2359094319367364,-0.057301934276045983,1609459200000
2021-02-01,Homelessness,4.89,social problem,2229,966.9296902835937,167.62909309110165,0.08681334700729805,-0.0052056896000555394,1612137600000
2021-03-01,Homelessness,4.75,social problem,2230,969.3128632727238,122.28118442247873,-0.011576960599733321,0.09677304458468619,1614556800000
2021-04-01,Homelessness,3.11,social problem,2231,989.2336276944001,175.65923035903475,0.1379493443957244,-0.11208523009198477,1617235200000
2021-05-01,Homelessness,0,social problem,2232,995.1960773785592,153.6988867824713,-0.11219883336889684,0.007456451957160847,1619827200000
2015-01-01,Houston,0,location,2233,0.38752048480581774,149.47103235971323,0.13874473519356137,-0.3540666894561451,1420070400000
2015-02-01,Houston,0,location,2234,12.208868047767773,170.58646715640452,0.15833152945080076,-0.03843867957638242,1422748800000
2015-03-01,Houston,0,location,2235,26.2158513978557,146.96154304962033,0.8947732755517819,-0.5995494311195625,1425168000000
2015-04-01,Houston,1.01,location,2236,41.39983301476943,143.9416386184563,0.947967806286845,0.4215522847090554,1427846400000
2015-05-01,Houston,1.3,location,2237,53.966774712539575,159.91299824670423,-0.06674410523792337,-0.0015863168070666123,1430438400000
2015-06-01,Houston,0.66,location,2238,63.07136780517128,152.39085628432304,-0.29771772741785035,0.09338878113380643,1433116800000
2015-07-01,Houston,0.32,location,2239,71.5931437118999,155.97410337969043,-0.526014770443254,-0.8391199632866615,1435708800000
2015-08-01,Houston,0.64,location,2240,97.19999298784269,150.20583228171947,0.22881718899890577,0.1259694991714048,1438387200000
2015-09-01,Houston,0.94,location,2241,103.36046742684735,167.78104107815258,0.07756964413654284,0.19135884665581207,1441065600000
2015-10-01,Houston,1.19,location,2242,120.39938331727392,180.7369860011259,0.0984077995770516,-0.08045583445763306,1443657600000
2015-11-01,Houston,0.92,location,2243,123.40533192362312,157.17400058675153,-0.35415630509250073,-1.1438694047694218,1446336000000
2015-12-01,Houston,0,location,2244,150.8519972098988,157.91131961171652,-0.023031399859708444,0.3199936685832751,1448928000000
2016-01-01,Houston,0.94,location,2245,162.27324630208878,165.97836867682625,-0.04780386743944213,-0.030758067291708935,1451606400000
2016-02-01,Houston,0.65,location,2246,175.1226386142336,158.00845994128426,-0.010149187042897578,0.08206451056674104,1454284800000
2016-03-01,Houston,0.31,location,2247,191.3089594077674,158.02811154693086,0.39914709397366027,0.10260756143476447,1456790400000
2016-04-01,Houston,1.59,location,2248,201.26113158970762,162.1267642062003,0.2123314473188393,0.003976741147948348,1459468800000
2016-05-01,Houston,0.31,location,2249,216.02565856566926,134.91168540397516,-0.00505709015721052,-0.30225324008361837,1462060800000
2016-06-01,Houston,0.32,location,2250,223.06621860702936,163.68111274157863,0.06935650494867733,0.13963095534069273,1464739200000
2016-07-01,Houston,0,location,2251,231.67067804613274,155.52274251321887,0.036174402193910084,-0.1554949389201021,1467331200000
2016-08-01,Houston,0,location,2252,251.48225355460377,148.46287004006132,0.15012091425214488,0.43945603846587533,1470009600000
2016-09-01,Houston,0.66,location,2253,265.9412397550192,158.460806108563,-0.13020094256031223,0.02984888099571327,1472688000000
2016-10-01,Houston,0.32,location,2254,282.28754072383015,155.49456094765188,-0.2195573070304895,-0.05916320780729078,1475280000000
2016-11-01,Houston,0.64,location,2255,294.9234451953458,156.86402849975067,-0.02888434985817815,-0.1443867600084238,1477958400000
2016-12-01,Houston,0,location,2256,302.8869033125279,131.93913995825707,0.5297469276851787,0.12464270498963687,1480550400000
2017-01-01,Houston,0.29,location,2257,318.1318985575359,161.1168507231736,0.04915548828852027,-0.5765891731151358,1483228800000
2017-02-01,Houston,0,location,2258,324.1955249592908,144.51507673421636,0.3522392448523773,-0.08990301221378202,1485907200000
2017-03-01,Houston,0.28,location,2259,340.29828174958993,140.28272769877537,-0.2651987133953719,-0.8043294137551695,1488326400000
2017-04-01,Houston,0.3,location,2260,353.3648475344664,136.5329749869966,0.34261935031961305,-0.7361583125829181,1491004800000
2017-05-01,Houston,0.3,location,2261,364.54639371541657,172.62834247074056,-0.08294189258131932,0.21099327317958913,1493596800000
2017-06-01,Houston,0.31,location,2262,385.57049856915086,153.25834982454788,-0.8050966650710589,-0.09224263033972817,1496275200000
2017-07-01,Houston,0.62,location,2263,389.9437101519196,157.83924818323788,-0.102919377192607,0.04868828740756209,1498867200000
2017-08-01,Houston,43.23,location,2264,406.26695100208565,118.01170212721688,-0.10261541054164938,-0.075368524756598,1501545600000
2017-09-01,Houston,12.07,location,2265,417.8313473076736,170.6899664417666,0.026129502744771372,0.3591344450093712,1504224000000
2017-10-01,Houston,0.86,location,2266,430.1232481397933,153.2507591969734,-0.038888485072991974,-0.974426320965264,1506816000000
2017-11-01,Houston,0.29,location,2267,453.67124740715053,155.48035230152922,0.8650759256780219,-0.42512685292461255,1509494400000
2017-12-01,Houston,0.88,location,2268,462.3520733788499,167.92110560844176,0.22855040926430797,0.03966649203467791,1512086400000
2018-01-01,Houston,0.27,location,2269,467.87041182263795,143.8745503507074,-0.22043944406100305,0.21044926545668416,1514764800000
2018-02-01,Houston,0.89,location,2270,486.017520474739,130.93662886047318,-0.3675856398627732,-0.24833585808431546,1517443200000
2018-03-01,Houston,0.54,location,2271,494.2186944860117,178.7473851135144,0.08410323774274504,0.1137611878246868,1519862400000
2018-04-01,Houston,0.28,location,2272,507.4520743993477,140.95655105482555,0.3708566837366281,-0.34891918836544816,1522540800000
2018-05-01,Houston,0.28,location,2273,527.6963723604888,169.05314882675842,0.4435821556208766,-0.2831935299127249,1525132800000
2018-06-01,Houston,0.56,location,2274,536.6499320849655,188.8426310914348,0.06650527399528622,-0.08661659923003485,1527811200000
2018-07-01,Houston,0.28,location,2275,547.8976342006528,156.32076944225474,-0.3482762271038649,0.19789413264436326,1530403200000
2018-08-01,Houston,1.36,location,2276,566.0185747672091,152.06933165245192,-0.07175495700633645,0.11644281426872828,1533081600000
2018-09-01,Houston,0.55,location,2277,584.2556573214263,144.04107566351158,-0.2295607978726056,-0.5892284888275152,1535760000000
2018-10-01,Houston,0.53,location,2278,598.8424540428246,152.05013422894726,-0.22330641810261714,-0.07165855317941024,1538352000000
2018-11-01,Houston,1.37,location,2279,612.1999443232312,142.7253693922487,-0.5520174970399695,0.008013549370638917,1541030400000
2018-12-01,Houston,0,location,2280,613.8195335545565,144.53838191247036,0.41697009042194144,-0.46913042773384767,1543622400000
2019-01-01,Houston,0.8,location,2281,634.8468225996376,149.54697958083523,-0.08211793540664843,-0.008340536648116625,1546300800000
2019-02-01,Houston,0,location,2282,642.8567156098828,141.37892366378534,-0.3753592745304377,-0.033782111123874775,1548979200000
2019-03-01,Houston,0.53,location,2283,664.6429729378775,154.3067909427359,0.2565811538105343,-0.15029849453092342,1551398400000
2019-04-01,Houston,0.83,location,2284,671.5633336217894,143.27424759155878,-0.050810981099464435,0.2601521744956552,1554076800000
2019-05-01,Houston,0.52,location,2285,680.6281646506818,152.7436331795586,2.1973226013856126,-0.03765512591122897,1556668800000
2019-06-01,Houston,0.54,location,2286,693.4568319852781,156.55411380385712,0.09529094845951502,-0.17630353322862224,1559347200000
2019-07-01,Houston,0.52,location,2287,714.423526696999,132.18683771577446,-0.150117401261553,-0.19789666621226273,1561939200000
2019-08-01,Houston,1.04,location,2288,724.1721425982973,178.29789569740961,0.12217595580559996,-0.04361441202203181,1564617600000
2019-09-01,Houston,0.78,location,2289,734.3778433025674,150.54240662991717,-1.443022209425419,-0.3871794184605233,1567296000000
2019-10-01,Houston,0.24,location,2290,756.1303377748571,159.51002725012253,0.08269223039252402,-0.042769649768010176,1569888000000
2019-11-01,Houston,0.25,location,2291,755.5393548395749,144.2148367587407,0.14933642416187937,-0.02508457011120101,1572566400000
2019-12-01,Houston,0,location,2292,776.03109222608,158.62474677315873,0.2976915200937949,0.1366748108994751,1575158400000
2020-01-01,Houston,0,location,2293,784.6523908143414,140.0566640403925,-0.24194614102364606,-1.1456342937075228,1577836800000
2020-02-01,Houston,0.49,location,2294,801.2575395816824,140.11323021231019,-0.2710515471716514,0.622313813457057,1580515200000
2020-03-01,Houston,0.43,location,2295,823.006665195585,142.17681740784582,-0.555208039609895,-0.4967552222878653,1583020800000
2020-04-01,Houston,0.22,location,2296,831.1045644412839,149.13424649267824,0.20630027068153525,0.10700273319086163,1585699200000
2020-05-01,Houston,0.43,location,2297,839.6949584474664,131.3981789350205,-3.176168203133032,0.479962526599886,1588291200000
2020-06-01,Houston,0.22,location,2298,859.2157555645589,163.60300046858976,0.1596027712406203,-0.3248537751094593,1590969600000
2020-07-01,Houston,0.69,location,2299,874.2448785121197,138.09380032445696,0.5364538763707791,0.2534608858972265,1593561600000
2020-08-01,Houston,0.69,location,2300,882.9759814216196,146.33862973872695,0.21390774172939167,-0.1164896805692591,1596240000000
2020-09-01,Houston,0.67,location,2301,894.791577204826,124.27334669716285,-0.19137010301101834,-0.0621823125182515,1598918400000
2020-10-01,Houston,0.23,location,2302,903.3029608401533,158.56853772969538,-0.37110891704306775,0.2814994254847372,1601510400000
2020-11-01,Houston,0.47,location,2303,925.6706252456506,144.0775200491009,0.731551558029621,0.11959960839977063,1604188800000
2020-12-01,Houston,0.48,location,2304,939.8194990070464,142.55273134596501,-0.009681886791275351,0.17416470919457475,1606780800000
2021-01-01,Houston,0.47,location,2305,945.4933500846544,171.98117771041404,0.40720989548449277,-0.27894729689060005,1609459200000
2021-02-01,Houston,1.03,location,2306,962.2332401749015,142.80312034145408,-0.2654059143415898,-0.8636196204972063,1612137600000
2021-03-01,Houston,0.45,location,2307,981.2156355385694,169.3428051536817,0.38528299448362907,-0.3976705017537445,1614556800000
2021-04-01,Houston,0,location,2308,987.9163089130715,143.72730262467383,0.6288241009833667,-1.0957350418393492,1617235200000
2021-05-01,Houston,0,location,2309,997.0160211163758,162.8015676102777,0.0404271670623626,-0.018901408361857084,1619827200000
2015-01-01,Hurricane Harvey,0,natural disaster,2310,1.2012553851149468,169.47223635447435,0.10567275479213449,-0.031536277143887945,1420070400000
2015-02-01,Hurricane Harvey,0,natural disaster,2311,13.843753463317176,136.49309449975362,0.23777228221267688,-0.22452402746010255,1422748800000
2015-03-01,Hurricane Harvey,0,natural disaster,2312,30.78505187074304,159.56479723949428,-0.03294742889589681,0.15110789966130336,1425168000000
2015-04-01,Hurricane Harvey,0,natural disaster,2313,37.75743651017551,159.8076442854785,0.11355262586031387,0.3138826929491842,1427846400000
2015-05-01,Hurricane Harvey,0,natural disaster,2314,54.99527650174299,167.49719400785582,0.5966330339865386,-0.007031457751773544,1430438400000
2015-06-01,Hurricane Harvey,0,natural disaster,2315,68.25413915672625,147.68541827067722,-0.18997354712136108,-0.29675719995705235,1433116800000
2015-07-01,Hurricane Harvey,0,natural disaster,2316,78.41236055422387,141.4902813813239,0.08180613612446415,0.05730878369517475,1435708800000
2015-08-01,Hurricane Harvey,0,natural disaster,2317,90.09998592413595,145.65039789536078,0.04656129282677569,-0.07562486292388873,1438387200000
2015-09-01,Hurricane Harvey,0,natural disaster,2318,105.46774658775696,138.46201354627019,0.16742792129722298,-0.048157363003929816,1441065600000
2015-10-01,Hurricane Harvey,0,natural disaster,2319,114.4691144457543,132.93107383588196,-0.3311314360894007,-0.1905922600944635,1443657600000
2015-11-01,Hurricane Harvey,0,natural disaster,2320,132.02840777025008,173.3440906424473,0.15986212887412776,0.0023505474171052697,1446336000000
2015-12-01,Hurricane Harvey,0,natural disaster,2321,138.74789279353155,156.15272905310843,0.287221650117279,-0.5022665660750852,1448928000000
2016-01-01,Hurricane Harvey,0,natural disaster,2322,160.163374849453,151.00294754626148,0.2957480957616222,-0.34921581101067706,1451606400000
2016-02-01,Hurricane Harvey,0,natural disaster,2323,174.01075045408072,136.95724718445072,-0.1995184889023611,0.050291624484703513,1454284800000
2016-03-01,Hurricane Harvey,0,natural disaster,2324,182.1653509790646,158.89438547153327,0.39648243418403667,0.04821402074333083,1456790400000
2016-04-01,Hurricane Harvey,0,natural disaster,2325,195.343509920438,147.61948246091242,-0.5700845760264178,-1.7907222067637256,1459468800000
2016-05-01,Hurricane Harvey,0,natural disaster,2326,211.65947506419732,150.98392325769495,-0.2090100728003521,0.40591597031158905,1462060800000
2016-06-01,Hurricane Harvey,0,natural disaster,2327,224.88539350698704,126.10247307656985,0.4054079416224933,0.11968588546383574,1464739200000
2016-07-01,Hurricane Harvey,0,natural disaster,2328,235.71925960905926,145.43023523944595,0.19253908869280054,0.02880218052362292,1467331200000
2016-08-01,Hurricane Harvey,0,natural disaster,2329,250.69197573615733,126.59613555214916,0.7245104464463016,0.39162054376350725,1470009600000
2016-09-01,Hurricane Harvey,0,natural disaster,2330,262.59705909143264,146.29493408512317,0.39537555999646246,0.34411710321479033,1472688000000
2016-10-01,Hurricane Harvey,0,natural disaster,2331,276.50241490745515,139.5961481131901,0.3758445353780936,-0.7507567147100683,1475280000000
2016-11-01,Hurricane Harvey,0,natural disaster,2332,284.6792268222977,156.57089761199506,0.1323756030000359,-0.02394242838987823,1477958400000
2016-12-01,Hurricane Harvey,0,natural disaster,2333,301.6841604231842,150.49137941404928,-1.0112490165217995,0.6039429083231456,1480550400000
2017-01-01,Hurricane Harvey,0,natural disaster,2334,319.71900374192325,146.60337448610636,0.5359319709798424,-0.5444838704270007,1483228800000
2017-02-01,Hurricane Harvey,0,natural disaster,2335,330.04211397611704,145.85858748721023,-0.5052338500467972,1.073054346410981,1485907200000
2017-03-01,Hurricane Harvey,0,natural disaster,2336,342.49158208422017,174.25203401636628,0.003886978649540168,0.05146119067941519,1488326400000
2017-04-01,Hurricane Harvey,0,natural disaster,2337,353.3197705985311,136.9293764046162,-0.2303440260003078,-0.03007525668676969,1491004800000
2017-05-01,Hurricane Harvey,0,natural disaster,2338,369.6858736280393,145.19692613351282,0.1170536169634239,-0.5499493435982388,1493596800000
2017-06-01,Hurricane Harvey,0,natural disaster,2339,380.9728802151198,152.1067926673561,0.04245593846144136,-0.1728516015738195,1496275200000
2017-07-01,Hurricane Harvey,0,natural disaster,2340,394.0141084203481,128.0268451422029,-0.10355242953252111,0.0009841642920048188,1498867200000
2017-08-01,Hurricane Harvey,32.57,natural disaster,2341,406.6961504851684,176.3825649362578,0.050049224197506854,-0.10352753193656894,1501545600000
2017-09-01,Hurricane Harvey,7.85,natural disaster,2342,417.7391577567141,112.52487437971047,-0.1584479404218745,0.0237957715678975,1504224000000
2017-10-01,Hurricane Harvey,0,natural disaster,2343,434.8949678220944,152.97467656183667,0.2530219414723323,-1.3536757080236093,1506816000000
2017-11-01,Hurricane Harvey,0.58,natural disaster,2344,453.66928693246297,175.92617676728608,0.11359237175324993,-0.06558277481551301,1509494400000
2017-12-01,Hurricane Harvey,0,natural disaster,2345,462.88621340193384,132.94921751237982,-0.2985818518716976,-0.03467148242798228,1512086400000
2018-01-01,Hurricane Harvey,0.54,natural disaster,2346,469.1287139191821,143.17181940414343,0.040873612935601204,0.22211029706364552,1514764800000
2018-02-01,Hurricane Harvey,0,natural disaster,2347,490.991443943519,147.09232642779756,0.10867843014949109,-0.21417808969209678,1517443200000
2018-03-01,Hurricane Harvey,0,natural disaster,2348,506.031687915641,142.54603318506926,-0.17648307115379636,-0.35212566689112446,1519862400000
2018-04-01,Hurricane Harvey,0,natural disaster,2349,514.1544282821795,169.1287066166811,0.06886697977946911,0.044546755395713476,1522540800000
2018-05-01,Hurricane Harvey,0,natural disaster,2350,522.9958187795675,138.5468378117864,0.3728470182143563,-0.4539310928432936,1525132800000
2018-06-01,Hurricane Harvey,0,natural disaster,2351,534.3022438897405,142.47323470370682,-0.14852783344717377,0.1583692442672822,1527811200000
2018-07-01,Hurricane Harvey,0,natural disaster,2352,552.2159988441757,139.74984641145784,-0.8630907521240255,-0.058022677946613976,1530403200000
2018-08-01,Hurricane Harvey,0,natural disaster,2353,561.2900100764916,136.3966839301068,-0.9835545810605676,0.2267247232134347,1533081600000
2018-09-01,Hurricane Harvey,0,natural disaster,2354,584.1627072187769,164.40159996028478,0.17633691114387487,-0.004802300111578573,1535760000000
2018-10-01,Hurricane Harvey,0,natural disaster,2355,594.7831103180797,155.00161435726181,0.16899101724804666,0.0986203952625648,1538352000000
2018-11-01,Hurricane Harvey,0,natural disaster,2356,601.0927193098546,152.1808721948018,-0.753745200743715,-0.43812861053481605,1541030400000
2018-12-01,Hurricane Harvey,0,natural disaster,2357,619.0703287232363,172.71640185189233,0.10916644126276837,0.11342333611769076,1543622400000
2019-01-01,Hurricane Harvey,0,natural disaster,2358,633.4708098689505,131.1879769231012,0.20152423395251204,-0.06635938978921671,1546300800000
2019-02-01,Hurricane Harvey,0,natural disaster,2359,644.8929350643685,159.37413470095692,-0.003949861534700405,0.07051574012993812,1548979200000
2019-03-01,Hurricane Harvey,0,natural disaster,2360,659.9246190413243,162.49053380121828,0.14407086406507755,-0.0409480924297824,1551398400000
2019-04-01,Hurricane Harvey,0,natural disaster,2361,674.6109532367087,126.23460493579263,-0.2123050462866077,0.13905956568910954,1554076800000
2019-05-01,Hurricane Harvey,0,natural disaster,2362,685.6735854973444,166.73706790149586,0.0475519770504221,-0.2296791984004364,1556668800000
2019-06-01,Hurricane Harvey,0,natural disaster,2363,695.0088442788723,140.86501377735746,0.06976261400773817,-0.06717252767959539,1559347200000
2019-07-01,Hurricane Harvey,0,natural disaster,2364,709.3074735628934,144.97723471604428,-0.3388446950226013,0.3361249447605051,1561939200000
2019-08-01,Hurricane Harvey,0,natural disaster,2365,726.9657148593727,155.83466586218037,-1.1527038690893736,0.025442627771850645,1564617600000
2019-09-01,Hurricane Harvey,0,natural disaster,2366,738.1532000213149,121.75226774884399,-0.09327027045890753,-0.0050116895929926296,1567296000000
2019-10-01,Hurricane Harvey,0.24,natural disaster,2367,756.0073044898412,159.7839545081818,0.08802236530582243,0.20577111743706006,1569888000000
2019-11-01,Hurricane Harvey,0,natural disaster,2368,761.7207735228407,138.33948880567013,-0.14554359058157815,0.37593973087310806,1572566400000
2019-12-01,Hurricane Harvey,0.25,natural disaster,2369,775.4263976234221,161.15421241503216,-0.05699128935633741,0.22716290447763235,1575158400000
2020-01-01,Hurricane Harvey,0,natural disaster,2370,788.3953540153882,161.07956801478554,0.12428128153405447,0.30504791647064833,1577836800000
2020-02-01,Hurricane Harvey,0,natural disaster,2371,808.4553069821837,123.4312782397028,-0.11428056037882071,-0.019430429716373907,1580515200000
2020-03-01,Hurricane Harvey,0,natural disaster,2372,817.4671786557284,173.62312265994794,-0.19644270657333565,0.46801338278166177,1583020800000
2020-04-01,Hurricane Harvey,0,natural disaster,2373,824.2820974536563,154.32911925524243,-0.3218459304528939,-0.4769890354445767,1585699200000
2020-05-01,Hurricane Harvey,0,natural disaster,2374,844.6289126958347,145.00056850472544,-0.5961895950688063,0.4176623572021229,1588291200000
2020-06-01,Hurricane Harvey,0,natural disaster,2375,856.3010962394637,185.00925541626745,0.17228287862841604,0.06301764186249083,1590969600000
2020-07-01,Hurricane Harvey,0,natural disaster,2376,869.5802592764737,142.7169791076736,0.5716226083157842,0.5757445211843025,1593561600000
2020-08-01,Hurricane Harvey,0,natural disaster,2377,884.0719401860208,147.45496539415308,-0.12193394843832522,-0.838739162498071,1596240000000
2020-09-01,Hurricane Harvey,0,natural disaster,2378,901.0519259255476,172.85945913553005,0.1506132567131468,-0.07580013056267738,1598918400000
2020-10-01,Hurricane Harvey,0,natural disaster,2379,906.7032849619355,133.75063056693298,0.042698611198195464,0.06778650395291604,1601510400000
2020-11-01,Hurricane Harvey,0,natural disaster,2380,918.1830452955687,159.14989447834915,-0.40722511490569824,-0.39025182375774614,1604188800000
2020-12-01,Hurricane Harvey,0,natural disaster,2381,935.4221120869452,155.7296516466881,-0.701246634833245,-0.4182527952621348,1606780800000
2021-01-01,Hurricane Harvey,0,natural disaster,2382,946.509927090894,126.326862466527,0.36079164520490764,-0.08901738067879984,1609459200000
2021-02-01,Hurricane Harvey,0,natural disaster,2383,960.9166507620886,165.29353304516212,0.16944544777731607,0.11478937282000427,1612137600000
2021-03-01,Hurricane Harvey,0,natural disaster,2384,971.7240367234675,137.7321167786704,-0.12073048200440095,-0.13855157122839304,1614556800000
2021-04-01,Hurricane Harvey,0,natural disaster,2385,989.2500927956091,143.94209956367874,0.1274888920897535,-0.5418269086238887,1617235200000
2021-05-01,Hurricane Harvey,0,natural disaster,2386,1006.9522985802976,155.71300298768793,-0.08783759369929235,0.13727111905481906,1619827200000
2015-01-01,India,2.32,location,2387,1.9006745751808338,122.53657470882892,-0.01631320187994067,-0.03588866109508599,1420070400000
2015-02-01,India,1.43,location,2388,15.309249462261212,157.54318994616,0.32029531999096966,0.160291390959881,1422748800000
2015-03-01,India,1.3,location,2389,21.058777844550118,143.71768697299132,0.0056832532856309955,0.01426935755191453,1425168000000
2015-04-01,India,3.69,location,2390,42.76686147756371,129.85024454015937,-0.14057410118084362,-0.0685999251824327,1427846400000
2015-05-01,India,1.62,location,2391,57.643568592781804,155.59773262475198,-0.018785715286462223,-0.09462382684959121,1430438400000
2015-06-01,India,0.66,location,2392,65.11433624824376,150.5291546103347,0.1652865654279614,-0.29908984516062276,1433116800000
2015-07-01,India,0.32,location,2393,71.92571808877821,156.65790165190714,0.6239483357906074,0.603255177222969,1435708800000
2015-08-01,India,0.96,location,2394,97.4309556352063,146.42157886703646,0.6564670307759717,0.6962496617475277,1438387200000
2015-09-01,India,1.57,location,2395,99.63339473339666,141.73721082338008,0.1754637671130716,-0.32421297248655095,1441065600000
2015-10-01,India,1.78,location,2396,123.55160716989539,160.55362831526708,-0.34225172990715297,-0.13808439191841937,1443657600000
2015-11-01,India,1.53,location,2397,129.68674045300958,182.18155574894422,-0.027176742062579494,0.10878430329405797,1446336000000
2015-12-01,India,0.92,location,2398,150.81857950270327,147.57750274610606,1.5920299914211007,-0.5196215893069035,1448928000000
2016-01-01,India,1.88,location,2399,155.05216603216957,171.4294139087284,-0.04410191350768977,-0.04586361155160185,1451606400000
2016-02-01,India,1.3,location,2400,175.53977061850713,172.87581787531556,0.06688664843591456,0.025009747032923947,1454284800000
2016-03-01,India,1.54,location,2401,180.59920832855892,128.4430243845722,-0.0524744584402157,0.13073308691717367,1456790400000
2016-04-01,India,0.95,location,2402,196.0299710586341,151.27292654059428,0.06896469320393135,0.13294853882124452,1459468800000
2016-05-01,India,1.87,location,2403,215.37349081720927,142.6654880930526,0.2494949752933593,-0.04372383636747714,1462060800000
2016-06-01,India,0.65,location,2404,218.3785803436703,139.07170359963922,-0.7526169750783273,-0.5251321529906,1464739200000
2016-07-01,India,2.68,location,2405,239.94065033022753,134.58285303447596,-0.07951038752397714,0.11819932127230552,1467331200000
2016-08-01,India,2.04,location,2406,253.1203070733069,150.85351634076514,0.3149187666114253,0.593821361408863,1470009600000
2016-09-01,India,1.32,location,2407,267.7860282527745,162.05225442047382,0.11479877830175812,0.03401595696410532,1472688000000
2016-10-01,India,0.32,location,2408,276.3888839748049,149.08164337214578,0.3664198150473578,0.9130348007446908,1475280000000
2016-11-01,India,0.64,location,2409,283.6223543982439,168.7128068355215,0.08656270915927507,0.06792210836518238,1477958400000
2016-12-01,India,1.23,location,2410,304.5911480393274,128.33586629566636,-0.3311866618473652,0.3871353320400597,1480550400000
2017-01-01,India,2.33,location,2411,314.9567250976527,145.02084743363503,-0.0736524876392047,0.255741670788056,1483228800000
2017-02-01,India,2.49,location,2412,330.56929901101887,167.96759282331786,0.13865773732929415,0.2583807616379337,1485907200000
2017-03-01,India,0.84,location,2413,342.3131499179912,155.91782674781604,-0.02984941459675686,0.32509177467442124,1488326400000
2017-04-01,India,1.49,location,2414,352.3209410612398,158.21862923121142,0.470122556244822,0.12631533010819562,1491004800000
2017-05-01,India,1.78,location,2415,364.17676688419806,149.47097122189052,-0.21976002375880957,-0.11204044599282326,1493596800000
2017-06-01,India,1.26,location,2416,382.1481051526556,123.79083474389645,-0.037525373208915004,0.005669163404658306,1496275200000
2017-07-01,India,0.93,location,2417,398.05557697791767,179.94359908310986,0.25799391031243296,0.01582727749896714,1498867200000
2017-08-01,India,2.07,location,2418,414.0512617183163,139.80203783609653,0.12572034136448787,0.031029872215329816,1501545600000
2017-09-01,India,3.32,location,2419,426.2565048386081,128.18553405453366,0.6745810508581774,0.14538115270870458,1504224000000
2017-10-01,India,1.15,location,2420,433.848846170824,146.06918393694252,-0.7866318531081914,0.31659203378496253,1506816000000
2017-11-01,India,1.74,location,2421,442.9756664007335,156.43719703775702,0.16997979856512827,-0.06772029300289585,1509494400000
2017-12-01,India,0.59,location,2422,465.5190324567511,171.3217823504706,0.09235080118303826,-0.030764689456580084,1512086400000
2018-01-01,India,1.89,location,2423,478.81654695412067,179.31817515820342,0.12508562075991875,0.024966691543853937,1514764800000
2018-02-01,India,0.59,location,2424,492.48506920113243,140.88343020747806,-0.06852204066913328,-0.1392456409095643,1517443200000
2018-03-01,India,1.08,location,2425,504.67807589993015,153.6182289378421,-0.11180673866530193,-0.19950412608534598,1519862400000
2018-04-01,India,1.12,location,2426,511.825790882996,120.7893642927404,-0.2510897680406425,-0.17926931659135803,1522540800000
2018-05-01,India,1.38,location,2427,523.2853516786779,155.75912332879858,-0.024021472915363027,-0.040658903411185825,1525132800000
2018-06-01,India,1.4,location,2428,544.5637364756436,154.72274761587613,0.26779928431070865,0.26906646451231025,1527811200000
2018-07-01,India,1.66,location,2429,557.8998390704375,143.13835485783758,-0.08209525333373131,0.6096793400639411,1530403200000
2018-08-01,India,2.72,location,2430,560.9296461709761,172.43823388601933,0.08249508199514372,-0.041299945122674576,1533081600000
2018-09-01,India,1.38,location,2431,579.0403903138629,134.94082832136257,1.112214550265534,0.08497803967228994,1535760000000
2018-10-01,India,1.34,location,2432,590.0926356753187,144.3874933121077,-0.17605998790888835,-0.743015553896817,1538352000000
2018-11-01,India,1.92,location,2433,602.4460348855604,165.99740961769447,-0.6391048222817534,-0.13818064733317117,1541030400000
2018-12-01,India,0.56,location,2434,623.8686536288534,149.92065361047838,-0.0955953605095204,0.10145744043697369,1543622400000
2019-01-01,India,1.06,location,2435,634.4510241887623,171.531338749386,0.09558810908440836,-0.03521888606428751,1546300800000
2019-02-01,India,1.73,location,2436,639.6757794052796,132.35722149948262,-0.14295538970718194,-0.37081724580975745,1548979200000
2019-03-01,India,2.37,location,2437,658.3773600834586,120.95620866210733,-0.1388702724870141,0.11763058949602756,1551398400000
2019-04-01,India,1.38,location,2438,663.6633792315112,161.6320577266811,-0.416623932603306,-0.05781473537808115,1554076800000
