month,term,value,category,monthNum
2019-08-01T04:00Z,Louisiana,0,location,1564632000000
2019-09-01T04:00Z,Louisiana,0,location,1567310400000
2019-10-01T04:00Z,Louisiana,2.87,location,1569902400000
2019-11-01T04:00Z,Louisiana,0,location,1572580800000
2019-12-01T05:00Z,Louisiana,4.45,location,1575176400000
2020-01-01T05:00Z,Louisiana,2.82,location,1577854800000
2020-02-01T05:00Z,Louisiana,1.44,location,1580533200000
2020-03-01T05:00Z,Louisiana,1.27,location,1583038800000
2020-04-01T04:00Z,Louisiana,3.83,location,1585713600000
2020-05-01T04:00Z,Louisiana,0,location,1588305600000
2020-06-01T04:00Z,Louisiana,0,location,1590984000000
2020-07-01T04:00Z,Louisiana,1.35,location,1593576000000
2020-08-01T04:00Z,Louisiana,4.06,location,1596254400000
2020-09-01T04:00Z,Louisiana,2.64,location,1598932800000
2020-10-01T04:00Z,Louisiana,0,location,1601524800000
2020-11-01T04:00Z,Louisiana,0,location,1604203200000
2020-12-01T05:00Z,Louisiana,0,location,1606798800000
2021-01-01T05:00Z,Louisiana,5.51,location,1609477200000
2021-02-01T05:00Z,Louisiana,1.52,location,1612155600000
2021-03-01T05:00Z,Louisiana,1.33,location,1614574800000
2021-04-01T04:00Z,Louisiana,2.82,location,1617249600000
2021-05-01T04:00Z,Louisiana,0,location,1619841600000
2015-01-01T05:00Z,Mental illness,16.99,mental health,1420088400000
2015-02-01T05:00Z,Mental illness,59.35,mental health,1422766800000
2015-03-01T05:00Z,Mental illness,37.32,mental health,1425186000000
2015-04-01T04:00Z,Mental illness,30.05,mental health,1427860800000
2015-05-01T04:00Z,Mental illness,53.98,mental health,1430452800000
2015-06-01T04:00Z,Mental illness,25.45,mental health,1433131200000
2015-07-01T04:00Z,Mental illness,33.19,mental health,1435723200000
2015-08-01T04:00Z,Mental illness,41.13,mental health,1438401600000
2015-09-01T04:00Z,Mental illness,24.04,mental health,1441080000000
2015-10-01T04:00Z,Mental illness,53.28,mental health,1443672000000
2015-11-01T04:00Z,Mental illness,50.95,mental health,1446350400000
2015-12-01T05:00Z,Mental illness,47.12,mental health,1448946000000
2016-01-01T05:00Z,Mental illness,60.17,mental health,1451624400000
2016-02-01T05:00Z,Mental illness,58.24,mental health,1454302800000
2016-03-01T05:00Z,Mental illness,51.31,mental health,1456808400000
2016-04-01T04:00Z,Mental illness,16.23,mental health,1459483200000
2016-05-01T04:00Z,Mental illness,39.81,mental health,1462075200000
2016-06-01T04:00Z,Mental illness,54.04,mental health,1464753600000
2016-07-01T04:00Z,Mental illness,47.1,mental health,1467345600000
2016-08-01T04:00Z,Mental illness,30.39,mental health,1470024000000
2016-09-01T04:00Z,Mental illness,25.34,mental health,1472702400000
2016-10-01T04:00Z,Mental illness,28.26,mental health,1475294400000
2016-11-01T04:00Z,Mental illness,40.67,mental health,1477972800000
2016-12-01T05:00Z,Mental illness,39.31,mental health,1480568400000
2017-01-01T05:00Z,Mental illness,59.59,mental health,1483246800000
2017-02-01T05:00Z,Mental illness,47.74,mental health,1485925200000
2017-03-01T05:00Z,Mental illness,57.16,mental health,1488344400000
2017-04-01T04:00Z,Mental illness,60.97,mental health,1491019200000
2017-05-01T04:00Z,Mental illness,49.32,mental health,1493611200000
2017-06-01T04:00Z,Mental illness,28.2,mental health,1496289600000
2017-07-01T04:00Z,Mental illness,39.78,mental health,1498881600000
2017-08-01T04:00Z,Mental illness,41.68,mental health,1501560000000
2017-09-01T04:00Z,Mental illness,50.22,mental health,1504238400000
2017-10-01T04:00Z,Mental illness,55.28,mental health,1506830400000
2017-11-01T04:00Z,Mental illness,40.72,mental health,1509508800000
2017-12-01T05:00Z,Mental illness,63.84,mental health,1512104400000
2018-01-01T05:00Z,Mental illness,38.06,mental health,1514782800000
2018-02-01T05:00Z,Mental illness,57.09,mental health,1517461200000
2018-03-01T05:00Z,Mental illness,62.32,mental health,1519880400000
2018-04-01T04:00Z,Mental illness,42.82,mental health,1522555200000
2018-05-01T04:00Z,Mental illness,45.97,mental health,1525147200000
2018-06-01T04:00Z,Mental illness,60.98,mental health,1527825600000
2018-07-01T04:00Z,Mental illness,46.01,mental health,1530417600000
2018-08-01T04:00Z,Mental illness,38.26,mental health,1533096000000
2018-09-01T04:00Z,Mental illness,67.25,mental health,1535774400000
2018-10-01T04:00Z,Mental illness,82.15,mental health,1538366400000
2018-11-01T04:00Z,Mental illness,70.16,mental health,1541044800000
2018-12-01T05:00Z,Mental illness,56.86,mental health,1543640400000
2019-01-01T05:00Z,Mental illness,74.88,mental health,1546318800000
2019-02-01T05:00Z,Mental illness,62.57,mental health,1548997200000
2019-03-01T05:00Z,Mental illness,67.5,mental health,1551416400000
2019-04-01T04:00Z,Mental illness,63.49,mental health,1554091200000
2019-05-01T04:00Z,Mental illness,66.14,mental health,1556683200000
2019-06-01T04:00Z,Mental illness,62.04,mental health,1559361600000
2019-07-01T04:00Z,Mental illness,53.65,mental health,1561953600000
2019-08-01T04:00Z,Mental illness,100,mental health,1564632000000
2019-09-01T04:00Z,Mental illness,76.46,mental health,1567310400000
2019-10-01T04:00Z,Mental illness,77.98,mental health,1569902400000
2019-11-01T04:00Z,Mental illness,58.45,mental health,1572580800000
2019-12-01T05:00Z,Mental illness,77.18,mental health,1575176400000
2020-01-01T05:00Z,Mental illness,82.73,mental health,1577854800000
2020-02-01T05:00Z,Mental illness,90.91,mental health,1580533200000
2020-03-01T05:00Z,Mental illness,85.32,mental health,1583038800000
2020-04-01T04:00Z,Mental illness,77.68,mental health,1585713600000
2020-05-01T04:00Z,Mental illness,65.99,mental health,1588305600000
2020-06-01T04:00Z,Mental illness,91.76,mental health,1590984000000
2020-07-01T04:00Z,Mental illness,64.52,mental health,1593576000000
2020-08-01T04:00Z,Mental illness,93.91,mental health,1596254400000
2020-09-01T04:00Z,Mental illness,60.09,mental health,1598932800000
2020-10-01T04:00Z,Mental illness,80.02,mental health,1601524800000
2020-11-01T04:00Z,Mental illness,51.66,mental health,1604203200000
2020-12-01T05:00Z,Mental illness,76.67,mental health,1606798800000
2021-01-01T05:00Z,Mental illness,86.78,mental health,1609477200000
2021-02-01T05:00Z,Mental illness,62.53,mental health,1612155600000
2021-03-01T05:00Z,Mental illness,89.79,mental health,1614574800000
2021-04-01T04:00Z,Mental illness,95.04,mental health,1617249600000
2021-05-01T04:00Z,Mental illness,0,mental health,1619841600000
2015-01-01T05:00Z,Migrant children,0,social problem,1420088400000
2015-02-01T05:00Z,Migrant children,0,social problem,1422766800000
2015-03-01T05:00Z,Migrant children,1.33,social problem,1425186000000
2015-04-01T04:00Z,Migrant children,0,social problem,1427860800000
2015-05-01T04:00Z,Migrant children,0,social problem,1430452800000
2015-06-01T04:00Z,Migrant children,0,social problem,1433131200000
2015-07-01T04:00Z,Migrant children,0,social problem,1435723200000
2015-08-01T04:00Z,Migrant children,0,social problem,1438401600000
2015-09-01T04:00Z,Migrant children,1.28,social problem,1441080000000
2015-10-01T04:00Z,Migrant children,0,social problem,1443672000000
2015-11-01T04:00Z,Migrant children,0,social problem,1446350400000
2015-12-01T05:00Z,Migrant children,0,social problem,1448946000000
2016-01-01T05:00Z,Migrant children,0,social problem,1451624400000
2016-02-01T05:00Z,Migrant children,0,social problem,1454302800000
2016-03-01T05:00Z,Migrant children,0,social problem,1456808400000
2016-04-01T04:00Z,Migrant children,0,social problem,1459483200000
2016-05-01T04:00Z,Migrant children,0,social problem,1462075200000
2016-06-01T04:00Z,Migrant children,0,social problem,1464753600000
2016-07-01T04:00Z,Migrant children,0,social problem,1467345600000
2016-08-01T04:00Z,Migrant children,0,social problem,1470024000000
2016-09-01T04:00Z,Migrant children,0,social problem,1472702400000
2016-10-01T04:00Z,Migrant children,0,social problem,1475294400000
2016-11-01T04:00Z,Migrant children,0,social problem,1477972800000
2016-12-01T05:00Z,Migrant children,0,social problem,1480568400000
2017-01-01T05:00Z,Migrant children,0,social problem,1483246800000
2017-02-01T05:00Z,Migrant children,0,social problem,1485925200000
2017-03-01T05:00Z,Migrant children,0,social problem,1488344400000
2017-04-01T04:00Z,Migrant children,1.22,social problem,1491019200000
2017-05-01T04:00Z,Migrant children,0,social problem,1493611200000
2017-06-01T04:00Z,Migrant children,0,social problem,1496289600000
2017-07-01T04:00Z,Migrant children,0,social problem,1498881600000
2017-08-01T04:00Z,Migrant children,0,social problem,1501560000000
2017-09-01T04:00Z,Migrant children,0,social problem,1504238400000
2017-10-01T04:00Z,Migrant children,0,social problem,1506830400000
2017-11-01T04:00Z,Migrant children,0,social problem,1509508800000
2017-12-01T05:00Z,Migrant children,0,social problem,1512104400000
2018-01-01T05:00Z,Migrant children,0,social problem,1514782800000
2018-02-01T05:00Z,Migrant children,0,social problem,1517461200000
2018-03-01T05:00Z,Migrant children,1.11,social problem,1519880400000
2018-04-01T04:00Z,Migrant children,2.29,social problem,1522555200000
2018-05-01T04:00Z,Migrant children,3.4,social problem,1525147200000
2018-06-01T04:00Z,Migrant children,100,social problem,1527825600000
2018-07-01T04:00Z,Migrant children,4.54,social problem,1530417600000
2018-08-01T04:00Z,Migrant children,1.11,social problem,1533096000000
2018-09-01T04:00Z,Migrant children,3.4,social problem,1535774400000
2018-10-01T04:00Z,Migrant children,2.19,social problem,1538366400000
2018-11-01T04:00Z,Migrant children,0,social problem,1541044800000
2018-12-01T05:00Z,Migrant children,2.28,social problem,1543640400000
2019-01-01T05:00Z,Migrant children,1.09,social problem,1546318800000
2019-02-01T05:00Z,Migrant children,0,social problem,1548997200000
2019-03-01T05:00Z,Migrant children,1.08,social problem,1551416400000
2019-04-01T04:00Z,Migrant children,0,social problem,1554091200000
2019-05-01T04:00Z,Migrant children,0,social problem,1556683200000
2019-06-01T04:00Z,Migrant children,5.52,social problem,1559361600000
2019-07-01T04:00Z,Migrant children,5.37,social problem,1561953600000
2019-08-01T04:00Z,Migrant children,3.2,social problem,1564632000000
2019-09-01T04:00Z,Migrant children,0,social problem,1567310400000
2019-10-01T04:00Z,Migrant children,1,social problem,1569902400000
2019-11-01T04:00Z,Migrant children,2.08,social problem,1572580800000
2019-12-01T05:00Z,Migrant children,0,social problem,1575176400000
2020-01-01T05:00Z,Migrant children,0.98,social problem,1577854800000
2020-02-01T05:00Z,Migrant children,1,social problem,1580533200000
2020-03-01T05:00Z,Migrant children,0.88,social problem,1583038800000
2020-04-01T04:00Z,Migrant children,0.89,social problem,1585713600000
2020-05-01T04:00Z,Migrant children,0,social problem,1588305600000
2020-06-01T04:00Z,Migrant children,2.76,social problem,1590984000000
2020-07-01T04:00Z,Migrant children,0.94,social problem,1593576000000
2020-08-01T04:00Z,Migrant children,0,social problem,1596254400000
2020-09-01T04:00Z,Migrant children,0.92,social problem,1598932800000
2020-10-01T04:00Z,Migrant children,2.85,social problem,1601524800000
2020-11-01T04:00Z,Migrant children,3.9,social problem,1604203200000
2020-12-01T05:00Z,Migrant children,0,social problem,1606798800000
2021-01-01T05:00Z,Migrant children,0,social problem,1609477200000
2021-02-01T05:00Z,Migrant children,0,social problem,1612155600000
2021-03-01T05:00Z,Migrant children,1.86,social problem,1614574800000
2021-04-01T04:00Z,Migrant children,2.95,social problem,1617249600000
2021-05-01T04:00Z,Migrant children,0,social problem,1619841600000
2015-01-01T05:00Z,Narcissism,25.82,mental health,1420088400000
2015-02-01T05:00Z,Narcissism,0,mental health,1422766800000
2015-03-01T05:00Z,Narcissism,50.41,mental health,1425186000000
2015-04-01T04:00Z,Narcissism,52.19,mental health,1427860800000
2015-05-01T04:00Z,Narcissism,50.48,mental health,1430452800000
2015-06-01T04:00Z,Narcissism,25.79,mental health,1433131200000
2015-07-01T04:00Z,Narcissism,0,mental health,1435723200000
2015-08-01T04:00Z,Narcissism,100,mental health,1438401600000
2015-09-01T04:00Z,Narcissism,73.07,mental health,1441080000000
2015-10-01T04:00Z,Narcissism,23.13,mental health,1443672000000
2015-11-01T04:00Z,Narcissism,0,mental health,1446350400000
2015-12-01T05:00Z,Narcissism,47.74,mental health,1448946000000
2016-01-01T05:00Z,Narcissism,24.38,mental health,1451624400000
2016-02-01T05:00Z,Narcissism,0,mental health,1454302800000
2016-03-01T05:00Z,Narcissism,47.98,mental health,1456808400000
2016-04-01T04:00Z,Narcissism,73.99,mental health,1459483200000
2016-05-01T04:00Z,Narcissism,0,mental health,1462075200000
2016-06-01T04:00Z,Narcissism,25.27,mental health,1464753600000
2016-07-01T04:00Z,Narcissism,0,mental health,1467345600000
2016-08-01T04:00Z,Narcissism,52.77,mental health,1470024000000
2016-09-01T04:00Z,Narcissism,0,mental health,1472702400000
2016-10-01T04:00Z,Narcissism,49.08,mental health,1475294400000
2016-11-01T04:00Z,Narcissism,0,mental health,1477972800000
2016-12-01T05:00Z,Narcissism,23.9,mental health,1480568400000
2017-01-01T05:00Z,Narcissism,45.28,mental health,1483246800000
2017-02-01T05:00Z,Narcissism,24.18,mental health,1485925200000
2017-03-01T05:00Z,Narcissism,0,mental health,1488344400000
2017-04-01T04:00Z,Narcissism,23.16,mental health,1491019200000
2017-05-01T04:00Z,Narcissism,92.24,mental health,1493611200000
2017-06-01T04:00Z,Narcissism,24.48,mental health,1496289600000
2017-07-01T04:00Z,Narcissism,24.18,mental health,1498881600000
2017-08-01T04:00Z,Narcissism,0,mental health,1501560000000
2017-09-01T04:00Z,Narcissism,23.48,mental health,1504238400000
2017-10-01T04:00Z,Narcissism,22.4,mental health,1506830400000
2017-11-01T04:00Z,Narcissism,22.5,mental health,1509508800000
2017-12-01T05:00Z,Narcissism,45.65,mental health,1512104400000
2018-01-01T05:00Z,Narcissism,21.03,mental health,1514782800000
2018-02-01T05:00Z,Narcissism,46.27,mental health,1517461200000
2018-03-01T05:00Z,Narcissism,42.09,mental health,1519880400000
2018-04-01T04:00Z,Narcissism,0,mental health,1522555200000
2018-05-01T04:00Z,Narcissism,21.49,mental health,1525147200000
2018-06-01T04:00Z,Narcissism,65.41,mental health,1527825600000
2018-07-01T04:00Z,Narcissism,21.51,mental health,1530417600000
2018-08-01T04:00Z,Narcissism,21.14,mental health,1533096000000
2018-09-01T04:00Z,Narcissism,43.03,mental health,1535774400000
2018-10-01T04:00Z,Narcissism,20.81,mental health,1538366400000
2018-11-01T04:00Z,Narcissism,42.65,mental health,1541044800000
2018-12-01T05:00Z,Narcissism,43.2,mental health,1543640400000
2019-01-01T05:00Z,Narcissism,20.69,mental health,1546318800000
2019-02-01T05:00Z,Narcissism,44.75,mental health,1548997200000
2019-03-01T05:00Z,Narcissism,20.51,mental health,1551416400000
2019-04-01T04:00Z,Narcissism,42.88,mental health,1554091200000
2019-05-01T04:00Z,Narcissism,40.2,mental health,1556683200000
2019-06-01T04:00Z,Narcissism,41.9,mental health,1559361600000
2019-07-01T04:00Z,Narcissism,40.76,mental health,1561953600000
2019-08-01T04:00Z,Narcissism,20.26,mental health,1564632000000
2019-09-01T04:00Z,Narcissism,40.41,mental health,1567310400000
2019-10-01T04:00Z,Narcissism,56.88,mental health,1569902400000
2019-11-01T04:00Z,Narcissism,39.47,mental health,1572580800000
2019-12-01T05:00Z,Narcissism,19.55,mental health,1575176400000
2020-01-01T05:00Z,Narcissism,0,mental health,1577854800000
2020-02-01T05:00Z,Narcissism,57.17,mental health,1580533200000
2020-03-01T05:00Z,Narcissism,33.46,mental health,1583038800000
2020-04-01T04:00Z,Narcissism,33.72,mental health,1585713600000
2020-05-01T04:00Z,Narcissism,16.71,mental health,1588305600000
2020-06-01T04:00Z,Narcissism,17.43,mental health,1590984000000
2020-07-01T04:00Z,Narcissism,17.83,mental health,1593576000000
2020-08-01T04:00Z,Narcissism,35.67,mental health,1596254400000
2020-09-01T04:00Z,Narcissism,69.57,mental health,1598932800000
2020-10-01T04:00Z,Narcissism,36.03,mental health,1601524800000
2020-11-01T04:00Z,Narcissism,36.94,mental health,1604203200000
2020-12-01T05:00Z,Narcissism,55.92,mental health,1606798800000
2021-01-01T05:00Z,Narcissism,54.57,mental health,1609477200000
2021-02-01T05:00Z,Narcissism,60.01,mental health,1612155600000
2021-03-01T05:00Z,Narcissism,0,mental health,1614574800000
2021-04-01T04:00Z,Narcissism,55.9,mental health,1617249600000
2021-05-01T04:00Z,Narcissism,0,mental health,1619841600000
2015-01-01T05:00Z,Nepal,0,location,1420088400000
2015-02-01T05:00Z,Nepal,0,location,1422766800000
2015-03-01T05:00Z,Nepal,0,location,1425186000000
2015-04-01T04:00Z,Nepal,100,location,1427860800000
2015-05-01T04:00Z,Nepal,34.43,location,1430452800000
2015-06-01T04:00Z,Nepal,5.02,location,1433131200000
2015-07-01T04:00Z,Nepal,3.28,location,1435723200000
2015-08-01T04:00Z,Nepal,1.62,location,1438401600000
2015-09-01T04:00Z,Nepal,3.16,location,1441080000000
2015-10-01T04:00Z,Nepal,1.5,location,1443672000000
2015-11-01T04:00Z,Nepal,1.55,location,1446350400000
2015-12-01T05:00Z,Nepal,0,location,1448946000000
2016-01-01T05:00Z,Nepal,0,location,1451624400000
2016-02-01T05:00Z,Nepal,3.28,location,1454302800000
2016-03-01T05:00Z,Nepal,0,location,1456808400000
2016-04-01T04:00Z,Nepal,3.2,location,1459483200000
2016-05-01T04:00Z,Nepal,1.57,location,1462075200000
2016-06-01T04:00Z,Nepal,0,location,1464753600000
2016-07-01T04:00Z,Nepal,1.69,location,1467345600000
2016-08-01T04:00Z,Nepal,0,location,1470024000000
2016-09-01T04:00Z,Nepal,1.67,location,1472702400000
2016-10-01T04:00Z,Nepal,0,location,1475294400000
2016-11-01T04:00Z,Nepal,0,location,1477972800000
2016-12-01T05:00Z,Nepal,0,location,1480568400000
2017-01-01T05:00Z,Nepal,0,location,1483246800000
2017-02-01T05:00Z,Nepal,1.57,location,1485925200000
2017-03-01T05:00Z,Nepal,0,location,1488344400000
2017-04-01T04:00Z,Nepal,1.5,location,1491019200000
2017-05-01T04:00Z,Nepal,0,location,1493611200000
2017-06-01T04:00Z,Nepal,0,location,1496289600000
2017-07-01T04:00Z,Nepal,0,location,1498881600000
2017-08-01T04:00Z,Nepal,0,location,1501560000000
2017-09-01T04:00Z,Nepal,0,location,1504238400000
2017-10-01T04:00Z,Nepal,0,location,1506830400000
2017-11-01T04:00Z,Nepal,1.46,location,1509508800000
2017-12-01T05:00Z,Nepal,0,location,1512104400000
2018-01-01T05:00Z,Nepal,0,location,1514782800000
2018-02-01T05:00Z,Nepal,1.5,location,1517461200000
2018-03-01T05:00Z,Nepal,1.37,location,1519880400000
2018-04-01T04:00Z,Nepal,0,location,1522555200000
2018-05-01T04:00Z,Nepal,0,location,1525147200000
2018-06-01T04:00Z,Nepal,0,location,1527825600000
2018-07-01T04:00Z,Nepal,1.4,location,1530417600000
2018-08-01T04:00Z,Nepal,0,location,1533096000000
2018-09-01T04:00Z,Nepal,1.4,location,1535774400000
2018-10-01T04:00Z,Nepal,0,location,1538366400000
2018-11-01T04:00Z,Nepal,0,location,1541044800000
2018-12-01T05:00Z,Nepal,0,location,1543640400000
2019-01-01T05:00Z,Nepal,1.34,location,1546318800000
2019-02-01T05:00Z,Nepal,0,location,1548997200000
2019-03-01T05:00Z,Nepal,0,location,1551416400000
2019-04-01T04:00Z,Nepal,0,location,1554091200000
2019-05-01T04:00Z,Nepal,0,location,1556683200000
2019-06-01T04:00Z,Nepal,0,location,1559361600000
2019-07-01T04:00Z,Nepal,2.65,location,1561953600000
2019-08-01T04:00Z,Nepal,0,location,1564632000000
2019-09-01T04:00Z,Nepal,0,location,1567310400000
2019-10-01T04:00Z,Nepal,0,location,1569902400000
2019-11-01T04:00Z,Nepal,0,location,1572580800000
2019-12-01T05:00Z,Nepal,0,location,1575176400000
2020-01-01T05:00Z,Nepal,3.63,location,1577854800000
2020-02-01T05:00Z,Nepal,0,location,1580533200000
2020-03-01T05:00Z,Nepal,0,location,1583038800000
2020-04-01T04:00Z,Nepal,1.1,location,1585713600000
2020-05-01T04:00Z,Nepal,1.09,location,1588305600000
2020-06-01T04:00Z,Nepal,1.13,location,1590984000000
2020-07-01T04:00Z,Nepal,1.16,location,1593576000000
2020-08-01T04:00Z,Nepal,2.32,location,1596254400000
2020-09-01T04:00Z,Nepal,0,location,1598932800000
2020-10-01T04:00Z,Nepal,0,location,1601524800000
2020-11-01T04:00Z,Nepal,0,location,1604203200000
2020-12-01T05:00Z,Nepal,0,location,1606798800000
2021-01-01T05:00Z,Nepal,0,location,1609477200000
2021-02-01T05:00Z,Nepal,0,location,1612155600000
2021-03-01T05:00Z,Nepal,1.14,location,1614574800000
2021-04-01T04:00Z,Nepal,2.42,location,1617249600000
2021-05-01T04:00Z,Nepal,0,location,1619841600000
2015-01-01T05:00Z,OCD,13.58,mental health,1420088400000
2015-02-01T05:00Z,OCD,51.07,mental health,1422766800000
2015-03-01T05:00Z,OCD,46.39,mental health,1425186000000
2015-04-01T04:00Z,OCD,48.03,mental health,1427860800000
2015-05-01T04:00Z,OCD,39.82,mental health,1430452800000
2015-06-01T04:00Z,OCD,54.24,mental health,1433131200000
2015-07-01T04:00Z,OCD,6.63,mental health,1435723200000
2015-08-01T04:00Z,OCD,26.29,mental health,1438401600000
2015-09-01T04:00Z,OCD,44.83,mental health,1441080000000
2015-10-01T04:00Z,OCD,42.58,mental health,1443672000000
2015-11-01T04:00Z,OCD,43.84,mental health,1446350400000
2015-12-01T05:00Z,OCD,31.38,mental health,1448946000000
2016-01-01T05:00Z,OCD,25.64,mental health,1451624400000
2016-02-01T05:00Z,OCD,46.54,mental health,1454302800000
2016-03-01T05:00Z,OCD,31.54,mental health,1456808400000
2016-04-01T04:00Z,OCD,51.88,mental health,1459483200000
2016-05-01T04:00Z,OCD,44.54,mental health,1462075200000
2016-06-01T04:00Z,OCD,33.21,mental health,1464753600000
2016-07-01T04:00Z,OCD,41.06,mental health,1467345600000
2016-08-01T04:00Z,OCD,20.81,mental health,1470024000000
2016-09-01T04:00Z,OCD,40.5,mental health,1472702400000
2016-10-01T04:00Z,OCD,25.81,mental health,1475294400000
2016-11-01T04:00Z,OCD,39,mental health,1477972800000
2016-12-01T05:00Z,OCD,31.41,mental health,1480568400000
2017-01-01T05:00Z,OCD,41.66,mental health,1483246800000
2017-02-01T05:00Z,OCD,25.43,mental health,1485925200000
2017-03-01T05:00Z,OCD,39.97,mental health,1488344400000
2017-04-01T04:00Z,OCD,36.54,mental health,1491019200000
2017-05-01T04:00Z,OCD,42.44,mental health,1493611200000
2017-06-01T04:00Z,OCD,25.75,mental health,1496289600000
2017-07-01T04:00Z,OCD,38.14,mental health,1498881600000
2017-08-01T04:00Z,OCD,60.55,mental health,1501560000000
2017-09-01T04:00Z,OCD,30.87,mental health,1504238400000
2017-10-01T04:00Z,OCD,41.22,mental health,1506830400000
2017-11-01T04:00Z,OCD,65.07,mental health,1509508800000
2017-12-01T05:00Z,OCD,60.02,mental health,1512104400000
2018-01-01T05:00Z,OCD,27.64,mental health,1514782800000
2018-02-01T05:00Z,OCD,42.58,mental health,1517461200000
2018-03-01T05:00Z,OCD,44.26,mental health,1519880400000
2018-04-01T04:00Z,OCD,68.43,mental health,1522555200000
2018-05-01T04:00Z,OCD,39.55,mental health,1525147200000
2018-06-01T04:00Z,OCD,34.4,mental health,1527825600000
2018-07-01T04:00Z,OCD,45.25,mental health,1530417600000
2018-08-01T04:00Z,OCD,83.37,mental health,1533096000000
2018-09-01T04:00Z,OCD,79.19,mental health,1535774400000
2018-10-01T04:00Z,OCD,43.76,mental health,1538366400000
2018-11-01T04:00Z,OCD,33.64,mental health,1541044800000
2018-12-01T05:00Z,OCD,45.44,mental health,1543640400000
2019-01-01T05:00Z,OCD,27.2,mental health,1546318800000
2019-02-01T05:00Z,OCD,100,mental health,1548997200000
2019-03-01T05:00Z,OCD,53.93,mental health,1551416400000
2019-04-01T04:00Z,OCD,45.09,mental health,1554091200000
2019-05-01T04:00Z,OCD,79.28,mental health,1556683200000
2019-06-01T04:00Z,OCD,71.61,mental health,1559361600000
2019-07-01T04:00Z,OCD,42.87,mental health,1561953600000
2019-08-01T04:00Z,OCD,21.31,mental health,1564632000000
2019-09-01T04:00Z,OCD,69.06,mental health,1567310400000
2019-10-01T04:00Z,OCD,74.77,mental health,1569902400000
2019-11-01T04:00Z,OCD,51.89,mental health,1572580800000
2019-12-01T05:00Z,OCD,77.09,mental health,1575176400000
2020-01-01T05:00Z,OCD,39.17,mental health,1577854800000
2020-02-01T05:00Z,OCD,60.12,mental health,1580533200000
2020-03-01T05:00Z,OCD,35.19,mental health,1583038800000
2020-04-01T04:00Z,OCD,48.77,mental health,1585713600000
2020-05-01T04:00Z,OCD,30.76,mental health,1588305600000
2020-06-01T04:00Z,OCD,54.99,mental health,1590984000000
2020-07-01T04:00Z,OCD,46.87,mental health,1593576000000
2020-08-01T04:00Z,OCD,65.66,mental health,1596254400000
2020-09-01T04:00Z,OCD,68.59,mental health,1598932800000
2020-10-01T04:00Z,OCD,66.31,mental health,1601524800000
2020-11-01T04:00Z,OCD,58.28,mental health,1604203200000
2020-12-01T05:00Z,OCD,29.41,mental health,1606798800000
2021-01-01T05:00Z,OCD,23.91,mental health,1609477200000
2021-02-01T05:00Z,OCD,26.3,mental health,1612155600000
2021-03-01T05:00Z,OCD,69.43,mental health,1614574800000
2021-04-01T04:00Z,OCD,39.19,mental health,1617249600000
2021-05-01T04:00Z,OCD,0,mental health,1619841600000
2015-01-01T05:00Z,Orlando,6.81,location,1420088400000
2015-02-01T05:00Z,Orlando,3.66,location,1422766800000
2015-03-01T05:00Z,Orlando,6.65,location,1425186000000
2015-04-01T04:00Z,Orlando,3.44,location,1427860800000
2015-05-01T04:00Z,Orlando,0,location,1430452800000
2015-06-01T04:00Z,Orlando,3.4,location,1433131200000
2015-07-01T04:00Z,Orlando,0,location,1435723200000
2015-08-01T04:00Z,Orlando,3.3,location,1438401600000
2015-09-01T04:00Z,Orlando,3.21,location,1441080000000
2015-10-01T04:00Z,Orlando,0,location,1443672000000
2015-11-01T04:00Z,Orlando,0,location,1446350400000
2015-12-01T05:00Z,Orlando,0,location,1448946000000
2016-01-01T05:00Z,Orlando,3.22,location,1451624400000
2016-02-01T05:00Z,Orlando,3.34,location,1454302800000
2016-03-01T05:00Z,Orlando,3.17,location,1456808400000
2016-04-01T04:00Z,Orlando,0,location,1459483200000
2016-05-01T04:00Z,Orlando,0,location,1462075200000
2016-06-01T04:00Z,Orlando,100,location,1464753600000
2016-07-01T04:00Z,Orlando,3.43,location,1467345600000
2016-08-01T04:00Z,Orlando,0,location,1470024000000
2016-09-01T04:00Z,Orlando,3.39,location,1472702400000
2016-10-01T04:00Z,Orlando,9.71,location,1475294400000
2016-11-01T04:00Z,Orlando,0,location,1477972800000
2016-12-01T05:00Z,Orlando,6.31,location,1480568400000
2017-01-01T05:00Z,Orlando,0,location,1483246800000
2017-02-01T05:00Z,Orlando,0,location,1485925200000
2017-03-01T05:00Z,Orlando,2.86,location,1488344400000
2017-04-01T04:00Z,Orlando,0,location,1491019200000
2017-05-01T04:00Z,Orlando,3.04,location,1493611200000
2017-06-01T04:00Z,Orlando,6.46,location,1496289600000
2017-07-01T04:00Z,Orlando,0,location,1498881600000
2017-08-01T04:00Z,Orlando,0,location,1501560000000
2017-09-01T04:00Z,Orlando,3.1,location,1504238400000
2017-10-01T04:00Z,Orlando,0,location,1506830400000
2017-11-01T04:00Z,Orlando,2.97,location,1509508800000
2017-12-01T05:00Z,Orlando,0,location,1512104400000
2018-01-01T05:00Z,Orlando,2.77,location,1514782800000
2018-02-01T05:00Z,Orlando,0,location,1517461200000
2018-03-01T05:00Z,Orlando,0,location,1519880400000
2018-04-01T04:00Z,Orlando,2.86,location,1522555200000
2018-05-01T04:00Z,Orlando,0,location,1525147200000
2018-06-01T04:00Z,Orlando,8.63,location,1527825600000
